rfp_title,biz_domain,detail_desc
IAM,PMO/QC,"- 조직정보, 파견정보, 사용자정보, 계정정보, 권한정보 등 데이터 전달(Provisioning) 및 회수 (De-provisioning) 기능 지원"
IAM,PMO/QC,"- 인사발령, 조직개편, 직무변경, 관리자의 관리행위에 따라 대상 업무시스템에 계정 및 권한정보 전달 및 회수 기능 지원"
IAM,PMO/QC,- 연계 시 오류에 대한 통지 및 리포팅 기능 및 재수행 기능 지원
IAM,PMO/QC,- 다양한 패키지 제품의 연계 Adaptor 지원
IAM,PMO/QC,- Active Directory에 대한 조직 및 사용자 정보 관리
IAM,PMO/QC,- 그룹웨어의 조직 및 사용자 정보 관리
IAM,PMO/QC,"○ 권한관리
- 역할별 권한관리 시스템 구축 "
IAM,PMO/QC,- 화면별 오픈/조회/처리/다운로드/출력 등 세부 권한 제어
IAM,PMO/QC,- 역할 변경 발생 시 실시간으로 반영 기능
IAM,PMO/QC,"- 역할은 개인별 / 업무별 / 직급, 직군별 / 팀별 / 부서별 / 본원, 지역·연락사무소 등 역할을 부여"
IAM,PMO/QC,- 부여된 권한(화면별)은 일정 기간 미사용 시 자동 회수처리 기능 구현
IAM,PMO/QC,- EAM 시스템은 N개에 시스템에 대하여 권한 관리
IAM,PMO/QC,- 권한 부여 현황 및 처리에 대한 실시간 모니터링
IAM,PMO/QC,- 권한 부여와 관련된 내역에 대한 로그 보관
IAM,PMO/QC,○ 권한신청 포탈 제공
IAM,PMO/QC,○ 패스워드 변경 및 초기화 API 제공
IAM,PMO/QC,○ GS인증 제품
IAM,PMO/QC,"○ 감사 및 모니터링
- 계정관리 작업(요청 및 승인)에 대한 감사 정보 조회 및 관리 기능 제공"
IAM,PMO/QC,- 시스템별 계정 현황조회 및 사용자 활동에 대한 감사기록을 중앙에서 통합 조회 및 관리 기능 제공
IAM,PMO/QC,- 불법 계정 모니터링 기능
IAM,PMO/QC,- 미동기/동기 오류에 대한 계정정보 재동기 기능
IAM,PMO/QC,"- 동기화 처리 상태를 실시간으로 나타내는 기능, 해당 데몬의 상태를 재시작, 시작, 정지 버튼으로 데몬을 구동, 정지시키는 기능"
IAM,PMO/QC,"- 사용자가 접속한 현황에 대한 통계자료를 서비스, 개인별에 따라 기간별(연도, 월, 일)로 조회할 수 있는 기능 제공
* 구현되는 내용에 대한 상세사항은 담당자와 협의"
그룹웨어,전자결재/메신저,"○ 기관, 부서, 보직, 직급 등 직제 관리 기능, 겸직, 권한 기능"
그룹웨어,전자결재/메신저,○ 인사발령 등 이동사항 발생 시 인수인계 기능
그룹웨어,전자결재/메신저,○ 조직 재구축 시 단순 부서명 변경의 경우 기 생성된 기록물의 별도 이관작업 없이 부서명 변경 기능
그룹웨어,전자결재/메신저,○ 현행“행정업무규정” 및 _공공기록물 관리에 관한 법률_ 및 시행령 등 준수
그룹웨어,전자결재/메신저,"○ 문서편집기를 활용한 서식의 변경, 생성 등을 자유롭게 구성
* 문서편집기는 요청 사항 “SFR-BD-001 문서편집기 개발” 참고"
그룹웨어,전자결재/메신저,○ 대내_외 공문 수발신은 온나라와 연계하여 사용하고 내부시스템에 공문수발신 통합관리 체계 구축 
그룹웨어,전자결재/메신저,○ 대내문서 발송의 경우 상위부서 선택 시 하위부서 포함 또는 비포함 여부를 기안자가 선택할 수 있도록 함
그룹웨어,전자결재/메신저,○ 수신처를 그룹으로 지정 시 포함된 수신처 목록을 조회
그룹웨어,전자결재/메신저,"○ 다양한 형태(그림_표 삽입, 폰트크기_색상 변경)의 본문 작성 기능"
그룹웨어,전자결재/메신저,"○ 사용자별로 자주 사용하는 결재경로를 지정할 수 있는 _저장된 결재선, 최근결재선_에 대한 결재경로 관리"
그룹웨어,전자결재/메신저,"○ 조직도 조회를 통한 결재, 대결, 전결, 일상감사, 휴가, 출장, 교육, 부재, 협조에 대한 결재경로 지정 기능"
그룹웨어,전자결재/메신저,○ 겸직자를 결재경로 지정시 “직무”를 구분하여 결재경로를 지정
그룹웨어,전자결재/메신저,○ 기안 시 선택한 양식에 이전에 지정했던 기록물철을 자동으로 나타내는 기능
그룹웨어,전자결재/메신저,○ 기안문 작성 시 결재 완료된 여러 문서를 참조할 수 있는 기능
그룹웨어,전자결재/메신저,"○ 기안문을 서버에 임시저장하는 기능을 지원하고, 시간설정에 따른 기안문 자동저장기능을 통해 작성중인 문서의 손상을 예방하는 기능"
그룹웨어,전자결재/메신저,"○ 결재경로에 따라 서명칸이 자동 분할되고, 결재자별 문서수정 및 다수의 첨부 설정이 가능"
그룹웨어,전자결재/메신저,○ 문서함에 보관된 기결문서의 첨부 기능
그룹웨어,전자결재/메신저,○ 기안한 문서의 회수 및 재기안 가능
그룹웨어,전자결재/메신저,○ 사용자가 기안·결재한 문서만 별도로 열람 및 개인함을 생성하여 관리하는 기능
그룹웨어,전자결재/메신저,○ 타부서에서 문서열람 요청 시 해당 문서를 보관하는 부서장의 결재를 받아 문서 열람기능 제공
그룹웨어,전자결재/메신저,"○ 결재종류(기안, 검토, 열람, 결재, 대결, 전결, 전대결, 협조, 병렬협조, 공석*)설정 및 대결 등에 대한 조건 없이 단순 선택기능 제공
- 최종결재자(감사원장) 공석 등 예외상황 발생 시 대결로 결재 마무리
- 결재권자 부재 시 대결로 마무리하고, 전결권자 부재 시 대결과 전결을 각각 같이 표시
* 공석: 출장, 휴가, 교육, 외출, 조퇴, 연가, 결근, 지참, 부재 등"
그룹웨어,전자결재/메신저,"○ 온나라 문서 결재정보는 메신저, 그룹웨어, 포털에서 모두 연계하여 결재 건수 및 결재 처리정보 안내기능 제공"
그룹웨어,전자결재/메신저,"○ 직원 및 조직정보 등과 연계하여 아래와 같이 구성
- 기안일자, 문서번호 자동 채번
- 기안자·검토자·협조자·결재권자 등의 직위·직급 및 서명
- 기안자의 전자우편, 전화번호, 팩스번호 및 행정주소, 홈페이지 주소"
그룹웨어,전자결재/메신저,"○ 결재완료시, 결재선에 있는 사람이 동일한 부서 사람의 경우, 본인의 결재완료함과 대장관리에서 문서를 열람"
그룹웨어,전자결재/메신저,"○ 문서는 기관, 실국, 부서, 열람불가로 구분하여 결재선, 실국, 부서, 전 직원이 볼 수 있는 권한체계 제공"
그룹웨어,전자결재/메신저,○ 공람기능을 통해 공람을 받은 사용자가 문서를 열람할 수 있는 기능 제공
그룹웨어,전자결재/메신저,○ 타부서 문서함을 제공하여 해당 부서에 등록된 문서 목록정보를 제공
그룹웨어,전자결재/메신저,"○ 실국, 부서, 열람 불가 문서에 대해 타부서 사용자는 문서열람 기간을 기재 후 열람 신청을 통해 해당 문서를 보관한 부서장의 결재과정을 거쳐 기재한 기간 중 문서열람 기능 제공"
그룹웨어,전자결재/메신저,○ 열람제한기간 기능을 통해 지정한 날짜 또는 결재 완료일까지 열람을 제한하는 기능 제공
그룹웨어,전자결재/메신저,○ 기본 기능은 온나라와 동일한 기능의 결재상신 및 진행관리 기능 및 정보를 제공
그룹웨어,전자결재/메신저,"○ 결재처리 및 진행상태 조회(진행, 반려, 회수, 보류, 처리중단) 기능"
그룹웨어,전자결재/메신저,"○ 결재문서 회수, 보류, 처리중단 등 처리 시 상세 사유 기재 기능"
그룹웨어,전자결재/메신저,- 처리 중단된 결재문서에 대해 후속처리 진행기능 제공
그룹웨어,전자결재/메신저,○ 결재문서 도착 시 결재 경로상의 담당자에게 알려주는 기능
그룹웨어,전자결재/메신저,○ 기안문서의 최종결재 완료 후 기안자에게 알려주는 기능
그룹웨어,전자결재/메신저,○ 기안문 및 첨부자료 수정 시 이력관리 및 이전문서 사본 저장 기능
그룹웨어,전자결재/메신저,"○ 협조는 직렬, 병렬협조가 가능하여야 하며, 병렬협조의 경우 모든 협조가 순서 구분 없이 협조 처리 가능"
그룹웨어,전자결재/메신저,○ 결재 처리 시 현재 문서의 의견 첨부 및 요약 첨부 기능
그룹웨어,전자결재/메신저,○ 직인 날인 위치는 지정된 위치에 날인 할 수 있는 기능
그룹웨어,전자결재/메신저,"○ 대내 시행문서 발송 및 대내에서 수신한 문서의 접수, 반송 기능"
그룹웨어,전자결재/메신저,○ 대내 문서 발송 시 최종결재 부서명으로 자동발송
그룹웨어,전자결재/메신저,○ 대내 문서 수신 시 담당자에게 알려주는 기능
그룹웨어,전자결재/메신저,○ 겸직자 결재처리 시 1명의 임직원이 다수의 직무를 보유하는 경우 단일계정으로 직무별 결재처리 기능
그룹웨어,전자결재/메신저,○ 긴급히 처리되어야 할 문서에 대해 결재 대기 중인 문서목록 중에서 긴급결재 문서임을 확인할 수 있도록 표시하는 기능
그룹웨어,전자결재/메신저,"○ 검토자, 협조자 또는 결재권자는 자신이 결재선에 포함된 결재문서를 진행 문서함에 동시에 열람할 수 있는 기능"
그룹웨어,전자결재/메신저,○ 종이문서의 전자결재 처리 시 발송기관 정보 등록 및 결재선 및 문서기록물철 지정 기능
그룹웨어,전자결재/메신저,○ 전자문서통합관리(ECM/EDMS)에 저장된 문서를 온나라 연계를 통하여 대외기관 문서 발송 시 대외기관목록 조회(검색 가능)를 통한 발송(시행)대상 선택 기능
그룹웨어,전자결재/메신저,○ 온나라 연계하여 대외문서 발송후 발송한 대외문서의 처리(접수) 여부 조회기능
그룹웨어,전자결재/메신저,"○ 온나라를 통하여 대외 수신 문서의 배부 및 배부 완료된 문서의 접수, 반송 기능 및 반송된 문서를 재배부 기능"
그룹웨어,전자결재/메신저,○ 행정정보데이터세트의 관리기준표에 따른 단위업무 등록 및 편집 기능 제공
그룹웨어,전자결재/메신저,"○ 단위업무별 보존기간 선택(1년, 3년, 5년, 10년, 30년, 준영구, 영구)
- 결재상신 시 기록물철을 선택하고, 기록물철별 보존기간은 행정정보데이터세트 관리기준표에 따라 기본 설정"
그룹웨어,전자결재/메신저,"○ 공개여부(공개, 부분공개, 비공개)를 문서 작성 시 설정 및 결재완료 후에도 변경 기능 제공하며, 이관처리에는 변경 처리를 방지"
그룹웨어,전자결재/메신저,"- 부분공개/비공개 선택 시 『정보공개법』 제9조제1항에 따른 ' 다중으로 선택하는 기능 제공
- 비공개대상 정보(1~8호)에 대한 설명은 해당 각 호에 커서 이동시 관련 설명내용 표시기능 제공"
그룹웨어,전자결재/메신저,○ 발신명의 변경(문서 하단에 발신처명 변경 기능)
그룹웨어,전자결재/메신저,○ 결재 진행 중 중간 결재자가 기안문서의 내용을 수정
그룹웨어,전자결재/메신저,○ 결재문서 결재 완료 후 내용 수정 사유 발생 시 수정근거 및 처리 이력 등 정보를 기록 후 수정사항을 반영하는 기능 제공
그룹웨어,전자결재/메신저,"○ 종이문서의 전자결재 처리
- 종이문서 접수시 접수 대장 등록 및 전자문서화하여 내부결재 처리
- 모든 공식 문서는 온나라 연계 처리를 기준으로 함"
그룹웨어,전자결재/메신저,- 발송기관 정보 등록 등 필수항목 지정
그룹웨어,전자결재/메신저,- 결재선 및 기록물철 지정
그룹웨어,전자결재/메신저,- 생산(접수)등록번호 채번 및 첨부파일 등록 기능
그룹웨어,전자결재/메신저,"- 수기문서 등록권한 설정(관리자, 기록관담당자, 수발신 담당자, 모든 사용자)"
그룹웨어,전자결재/메신저,"○ 모든 대장 및 문서함은 문서검색 기능을 제공해야하며, 검색조건은 등록구분, 연도, 제목, 담당자, 문서번호 등 다양한 조건검색 기능"
그룹웨어,전자결재/메신저,"○ 대장 문서목록은 문서의 전체 정보(등록일자, 등록번호, 결재정보, 제목, 결재권자, 시행일자, 수신자, 편철명, 열람권한, 공개여부 등)를 조회할 수 있으며, 발신문서의 경우 시행문의 처리 상태 확인 기능"
그룹웨어,전자결재/메신저,○ 부서협조 문서가 완결 후 부서원에게 공람처리 할 수 있는 기능
그룹웨어,전자결재/메신저,○ 문서함관리부서의 배부대장에서는 유통문서 배부 목록 및 접수상태 조회
그룹웨어,전자결재/메신저,"○ 열람 중인 문서를 개인 보관함 저장, 보관함은 추가적으로 생성"
